review_id,restaurant_id,restaurant_name,review_text,review_text_cleaned,rating,review_date,review_source,word_count,sentiment_score,sentiment_subjectivity,sentiment_category,area,cuisine_primary,price_category
rev_00792,src3_371,Samakna Restaurant,"[Great fish - Great and friendly service] We spied this tiny restaurant when walking back to our hotel at around 4 in the afternoon and it was full of people with a chalk sign outside that declared Fruit de mere. We decided to go back later in the evening with our 5 year old daughter. We were a little trepidatious at first as it was empty but we decided to give it a go. 
We sat down and were asked if we would like to pick our fish and were led next door to an equally tiny fish shop where an array of fish were on-ice and in small displays around the wall. We chose a recommended fish of 1.2 Kilos and returned to sit down.
The very friendly, I am guessing the owner, greeted us and guessed we would not understand the menu in Arabic so he suggested a traditional fettoush salad, french fries and offered us a variety of other appetizers from which we chose grilled calamari.
The salad was fresh and dressed with a little grenadine, wonderful fries and calamari.
When the fish arrived it was fillet at the table, I love fish and this was truly excellent.
A bottle of excellent local rose wine plus water and orange juice for the kid and the whole thing with tip was $94 plus tip.
I liked it so much I added the place to TA!","Great fish - Great and friendly service: We spied this tiny restaurant when walking back to our hotel at around 4 in the afternoon and it was full of people with a chalk sign outside that declared Fruit de mere. We decided to go back later in the evening with our 5 year old daughter. We were a little trepidatious at first as it was empty but we decided to give it a go. We sat down and were asked if we would like to pick our fish and were led next door to an equally tiny fish shop where an array of fish were on-ice and in small displays around the wall. We chose a recommended fish of 1.2 Kilos and returned to sit down. The very friendly, I am guessing the owner, greeted us and guessed we would not understand the menu in Arabic so he suggested a traditional fettoush salad, french fries and offered us a variety of other appetizers from which we chose grilled calamari. The salad was fresh and dressed with a little grenadine, wonderful fries and calamari. When the fish arrived it was fillet at the table, I love fish and this was truly excellent. A bottle of excellent local rose wine plus water and orange juice for the kid and the whole thing with tip was $94 plus tip. I liked it so much I added the place to TA!",5.0,,TripAdvisor,237,,,Unknown,Albert Naccache Street Near Bank Audi,Unknown,Unknown
rev_00793,src3_239,La Goulee,"[Good!] Wonderful place for desserts... Cakes, icecream, birthday cakes, croissants... I had a delicious chocolate mille feuille... Very friendly staff....excellent service... It is highly recommended","Good!: Wonderful place for desserts... Cakes, icecream, birthday cakes, croissants... I had a delicious chocolate mille feuille... Very friendly staff....excellent service... It is highly recommended",5.0,,TripAdvisor,25,,,Unknown,Zalka Highway Achrafieh,Unknown,Unknown
rev_00794,src3_239,La Goulee,[Amazing!!!] It is one if the best desserts shop in Lebanon... It has many branches... They have cakes by small pieces and different flavors as well as birthday cakes and special occasions cakes... Icecream is served too... I had a nice icecream covered with a chocolate layer... It was a good experience... It is highly recommended... ,Amazing!!!: It is one if the best desserts shop in Lebanon... It has many branches... They have cakes by small pieces and different flavors as well as birthday cakes and special occasions cakes... Icecream is served too... I had a nice icecream covered with a chocolate layer... It was a good experience... It is highly recommended...,5.0,,TripAdvisor,56,,,Unknown,Zalka Highway Achrafieh,Unknown,Unknown
rev_00795,src3_007,Abdel Wahab,"[We had the best food ever and the best customer service and maguy was taking care of us] This spot is great to have a chill lunch or dinner , the food is so good and you should have desert there so recommended,loved it and maguy should take care of you","We had the best food ever and the best customer service and maguy was taking care of us: This spot is great to have a chill lunch or dinner , the food is so good and you should have desert there so recommended,loved it and maguy should take care of you",5.0,,TripAdvisor,51,,,Unknown,Abdel Wahab El Inglizi Ashrafieh,Unknown,Unknown
rev_00796,src3_007,Abdel Wahab,"[100% recommand, it's heaven] Incredible food, we went on friend’s recommendation, the staff is amazing. We ordered way too much, and asked for take-away for the rest. We had a desert which deserves a golden medal, rose ice-cream with angel's hair on the top, that gave our energy back. I specifically recommend the fattoush salad with pomegranate sauce which is heaven, so tasty, and also the vine leaves, a cloud on your tang, the houmous with mushrooms is also something airy and creamy in the same time, and do kicks your tastebuds unlike anything. Go without hesitation ! My friend took some meat also he enjoyed really much, the addition was around 66$.","100% recommand, it's heaven: Incredible food, we went on friend’s recommendation, the staff is amazing. We ordered way too much, and asked for take-away for the rest. We had a desert which deserves a golden medal, rose ice-cream with angel's hair on the top, that gave our energy back. I specifically recommend the fattoush salad with pomegranate sauce which is heaven, so tasty, and also the vine leaves, a cloud on your tang, the houmous with mushrooms is also something airy and creamy in the same time, and do kicks your tastebuds unlike anything. Go without hesitation ! My friend took some meat also he enjoyed really much, the addition was around 66$.",5.0,,TripAdvisor,113,,,Unknown,Abdel Wahab El Inglizi Ashrafieh,Unknown,Unknown
rev_00797,src3_007,Abdel Wahab,[Always a pleasure] Abdelwahab is the restaurant that kept its high standards in food taste and quality throughout the years. Go there and you will not regret it!,Always a pleasure: Abdelwahab is the restaurant that kept its high standards in food taste and quality throughout the years. Go there and you will not regret it!,5.0,,TripAdvisor,28,,,Unknown,Abdel Wahab El Inglizi Ashrafieh,Unknown,Unknown
rev_00798,src3_007,Abdel Wahab,"[Deliciously] Probably the best food experience in Lebanon. Excellent service, very nice staff, very helpful. Visible and at your service without being too much. The food was super nice, especially the mezas and shish taouk. Definitely a place I’ll visit again. Highly recommended!!!","Deliciously: Probably the best food experience in Lebanon. Excellent service, very nice staff, very helpful. Visible and at your service without being too much. The food was super nice, especially the mezas and shish taouk. Definitely a place I’ll visit again. Highly recommended!!!",5.0,,TripAdvisor,43,,,Unknown,Abdel Wahab El Inglizi Ashrafieh,Unknown,Unknown
rev_00799,src3_007,Abdel Wahab,"[LOCAL FOOD , LOCAL PEOPLE] My favourite Lebanese restaurnat in Beirut, (not fish included of course)
I was there for my third time in 3 years and everything was ok:  from starters with hot bread, main course (mutton and chicken), Lebanese coffe , shisha  too...
Well I love Lebanese food as well as my friends
Clean and reshaped after 2018 , excellent service and  location in a one way street with old style buildings.","LOCAL FOOD , LOCAL PEOPLE: My favourite Lebanese restaurnat in Beirut, (not fish included of course) I was there for my third time in 3 years and everything was ok: from starters with hot bread, main course (mutton and chicken), Lebanese coffe , shisha too... Well I love Lebanese food as well as my friends Clean and reshaped after 2018 , excellent service and location in a one way street with old style buildings.",5.0,,TripAdvisor,74,,,Unknown,Abdel Wahab El Inglizi Ashrafieh,Unknown,Unknown
rev_00800,src3_037,Albergo Rooftop,"[Gem in beirut] Beautiful rooftop in Beirut
Very elegant vibe and good food! The rooftop is part of an old renovated hotel that is exquisitely furnished. A must see!",Gem in beirut: Beautiful rooftop in Beirut Very elegant vibe and good food! The rooftop is part of an old renovated hotel that is exquisitely furnished. A must see!,5.0,,TripAdvisor,29,,,Unknown,137 Abdel Wahab El Inglizi street Hotel Albergo,Unknown,Unknown
rev_00801,src3_037,Albergo Rooftop,[expensive] Ridiculous expensive it is a high way robbery it is a typical show off restaurant the food  does not justify the price,expensive: Ridiculous expensive it is a high way robbery it is a typical show off restaurant the food does not justify the price,1.0,,TripAdvisor,23,,,Unknown,137 Abdel Wahab El Inglizi street Hotel Albergo,Unknown,Unknown
rev_00802,src3_037,Albergo Rooftop,"[A bubble in the city!] It is a breath taking rooftop from a design perspective with an outstanding view of Beirut.
Tables are set around the pool and the restaurant sits on top of an elegant hotel.
Unfortunately for a tourist this place sharply reminds you that you are in a fake bubble in the middle of the city.
The price tag of a dinner for 4 was similar to what you would pay in NYC!
My truffle pasta had no truffle but was cooked with truffle oil…
Gave a 4 star rating for the design  of the place.",A bubble in the city!: It is a breath taking rooftop from a design perspective with an outstanding view of Beirut. Tables are set around the pool and the restaurant sits on top of an elegant hotel. Unfortunately for a tourist this place sharply reminds you that you are in a fake bubble in the middle of the city. The price tag of a dinner for 4 was similar to what you would pay in NYC! My truffle pasta had no truffle but was cooked with truffle oil… Gave a 4 star rating for the design of the place.,4.0,,TripAdvisor,99,,,Unknown,137 Abdel Wahab El Inglizi street Hotel Albergo,Unknown,Unknown
rev_00803,src3_037,Albergo Rooftop,[Soft Manager] The swim club bar. They said cigars are not allowed inside however a guy near me was smoking a cigar. Upon asking the waiter he explained that this giy refused to abide by the law.... And they tended to his table with  interest. Shame on this behaviour treating loyal cistomers like that. ,Soft Manager: The swim club bar. They said cigars are not allowed inside however a guy near me was smoking a cigar. Upon asking the waiter he explained that this giy refused to abide by the law.... And they tended to his table with interest. Shame on this behaviour treating loyal cistomers like that.,1.0,,TripAdvisor,54,,,Unknown,137 Abdel Wahab El Inglizi street Hotel Albergo,Unknown,Unknown
rev_00804,src3_351,Rachad Patisserie Et Glaces 1929,[One of the best places for ice cream] Rachad is very well known for the original taste of ice cream. Other sweets are also not bad. The location is very convenient also.,One of the best places for ice cream: Rachad is very well known for the original taste of ice cream. Other sweets are also not bad. The location is very convenient also.,3.0,,TripAdvisor,32,,,Unknown,Independence Street Malla,Unknown,Unknown
rev_00805,src3_351,Rachad Patisserie Et Glaces 1929,"[Best Ice Arabic Ice cream] Lovely folks, 
Cheap
Local Arabic ice cream with a variety of cakes

I went there 6 times in a week

Take it to go","Best Ice Arabic Ice cream: Lovely folks, Cheap Local Arabic ice cream with a variety of cakes I went there 6 times in a week Take it to go",5.0,,TripAdvisor,29,,,Unknown,Independence Street Malla,Unknown,Unknown
rev_00806,src3_277,Luna's Kitchen,"[Great food, poor service] The food is excellent, with a great range of options (even though both times I visited, quite a few options were not available). Cannot fault the flavor and quality of the food. However, service is pretty bad. Staff are not attentive and actually kind of rude, which is so strange as I haven’t had this kind of experience with Lebanese people before - everyone is usually super friendly and welcoming. All in all, great food at reasonable prices but service lacking.","Great food, poor service: The food is excellent, with a great range of options (even though both times I visited, quite a few options were not available). Cannot fault the flavor and quality of the food. However, service is pretty bad. Staff are not attentive and actually kind of rude, which is so strange as I haven’t had this kind of experience with Lebanese people before - everyone is usually super friendly and welcoming. All in all, great food at reasonable prices but service lacking.",3.0,,TripAdvisor,85,,,Unknown,Tannoukhiyen St,Unknown,Unknown
rev_00807,src3_277,Luna's Kitchen,"[Great vegan restaurant] The restaurant is a bit hidden under an appartment block at the end of Hamra street, but well worth going. It is a very colourful place that is open 24/7, and serves vegan food exclusively. I’m an omnivore, but the taste of everything that was served was divine and at a great price.

They serve sandwiches, soups, mezze, pizza and pasta, and I was spoiled for choice. I took the lentil soup and the server recommended Intake the vegan cheese sticks with it. The sauces that were served with the cheese complimented them perfectly, especially the cashew-based sauce was finger-licking good. The soup was comforting and served with a fattoush salad. I also took one of the cheesecakes as dessert. Each dish cost around 140,000, which is very reasonable for the quality served

I highly recommend this place if you want some quality lebanese vegan food (or even if you’re an omnivore like me, because I didn’t miss anything on my plate).","Great vegan restaurant: The restaurant is a bit hidden under an appartment block at the end of Hamra street, but well worth going. It is a very colourful place that is open 24/7, and serves vegan food exclusively. I’m an omnivore, but the taste of everything that was served was divine and at a great price. They serve sandwiches, soups, mezze, pizza and pasta, and I was spoiled for choice. I took the lentil soup and the server recommended Intake the vegan cheese sticks with it. The sauces that were served with the cheese complimented them perfectly, especially the cashew-based sauce was finger-licking good. The soup was comforting and served with a fattoush salad. I also took one of the cheesecakes as dessert. Each dish cost around 140,000, which is very reasonable for the quality served I highly recommend this place if you want some quality lebanese vegan food (or even if you’re an omnivore like me, because I didn’t miss anything on my plate).",5.0,,TripAdvisor,165,,,Unknown,Tannoukhiyen St,Unknown,Unknown
rev_00808,src3_341,Patisserie Zeina,"[Need to catch up with competition] The store is nicely decorated , the sweets are okay we tried the Halwah Jiben maki nice idea but the halawah is average , similarly the Kaak knefeh was average. The meat loaf is prepared Tripoli style and taste good .Unlike competition they do not offer vacuum packing for travel despite the fact that they are not cheaper. . Overall recommended if passing by for convenience alternatively opt for Hallab or Bohsaly much better options.","Need to catch up with competition: The store is nicely decorated , the sweets are okay we tried the Halwah Jiben maki nice idea but the halawah is average , similarly the Kaak knefeh was average. The meat loaf is prepared Tripoli style and taste good .Unlike competition they do not offer vacuum packing for travel despite the fact that they are not cheaper. . Overall recommended if passing by for convenience alternatively opt for Hallab or Bohsaly much better options.",3.0,,TripAdvisor,81,,,Unknown,Rue Sanayeh R. Marry Edde,Unknown,Unknown
rev_00809,src3_341,Patisserie Zeina,"[Authentic] If you are looking for authentic, this is the best place for Lebanese sweets. It is still authentic as their old store. They just got upgraded to a new location. The location listed on trip advisor is the old one the owners have to update to the new location.","Authentic: If you are looking for authentic, this is the best place for Lebanese sweets. It is still authentic as their old store. They just got upgraded to a new location. The location listed on trip advisor is the old one the owners have to update to the new location.",5.0,,TripAdvisor,50,,,Unknown,Rue Sanayeh R. Marry Edde,Unknown,Unknown
rev_00810,src3_341,Patisserie Zeina,[Very nice helpful staff] I stumbled into here after catching my forehead on a low hanging branch as i walked nearby. Blood was pouring from my head so i needed some help. The alarmed staff gave me antiseptic and wipes so that i didnt turn up for dinner nearby a bleeding mess. The cakes looked very nice too!,Very nice helpful staff: I stumbled into here after catching my forehead on a low hanging branch as i walked nearby. Blood was pouring from my head so i needed some help. The alarmed staff gave me antiseptic and wipes so that i didnt turn up for dinner nearby a bleeding mess. The cakes looked very nice too!,5.0,,TripAdvisor,58,,,Unknown,Rue Sanayeh R. Marry Edde,Unknown,Unknown
rev_00811,src3_341,Patisserie Zeina,"[Great taste and good welcome] I like visiting this shop. You get really a good welcome. Usually , they offer you to taste before buying. ","Great taste and good welcome: I like visiting this shop. You get really a good welcome. Usually , they offer you to taste before buying.",3.0,,TripAdvisor,25,,,Unknown,Rue Sanayeh R. Marry Edde,Unknown,Unknown
rev_00812,src3_341,Patisserie Zeina,[Not Bad] This Lebanese pastry specialist establishment has succeeded to build a good reputation in Beirut through the past years. It was time to relocate and open a new store. This shop in the new location is beautifully decorated the modern way. Colorful and joyful with few tables and chairs to host the customers who wish to have their purchases on site. Recently they have a promotion between 5 & 8 everything is half price. I passed by around 6 unfortunately all items containing ashta were already gone. I settled for some house made chocolate sablets with a couple of almonds ones  in addition to a box of petit four. The deal is really great price wise. But I have to say that the taste was just average. They weren't bad but not to compared to the high quality French pastry shop in town. Maybe I should have settled for Lebanese pastries.,Not Bad: This Lebanese pastry specialist establishment has succeeded to build a good reputation in Beirut through the past years. It was time to relocate and open a new store. This shop in the new location is beautifully decorated the modern way. Colorful and joyful with few tables and chairs to host the customers who wish to have their purchases on site. Recently they have a promotion between 5 & 8 everything is half price. I passed by around 6 unfortunately all items containing ashta were already gone. I settled for some house made chocolate sablets with a couple of almonds ones in addition to a box of petit four. The deal is really great price wise. But I have to say that the taste was just average. They weren't bad but not to compared to the high quality French pastry shop in town. Maybe I should have settled for Lebanese pastries.,3.0,,TripAdvisor,152,,,Unknown,Rue Sanayeh R. Marry Edde,Unknown,Unknown
rev_00813,src3_046,Ashghalona,"[Great Lebanese buffet for a good cause] Book ahead as this place only offers the buffet on Fridays.  A social welfare organisation,  widowed women are trained to sew and have the opportunity to create their own revenue. Once a week they offer an amazing buffet lunch which starts at 2pm, but often folks come earlier to buy the baked goods and jams for home,  before taking their seat. The buffet costs USD 40. The service was excellent,  food amazing,  and it's all for a good cause! I highly recommend it.","Great Lebanese buffet for a good cause: Book ahead as this place only offers the buffet on Fridays. A social welfare organisation, widowed women are trained to sew and have the opportunity to create their own revenue. Once a week they offer an amazing buffet lunch which starts at 2pm, but often folks come earlier to buy the baked goods and jams for home, before taking their seat. The buffet costs USD 40. The service was excellent, food amazing, and it's all for a good cause! I highly recommend it.",5.0,,TripAdvisor,90,,,Unknown,Fares Nemer St Al zareef,Unknown,Unknown
rev_00814,src3_046,Ashghalona,[Don't miss the breakfast on Fridays!] Mainly it is an organization to help widows of no income. It offers delicious homemade clean food and has a wide range of embroided towels and linen. All for a good cause. The breakfast on Fridays is not to be missed!,Don't miss the breakfast on Fridays!: Mainly it is an organization to help widows of no income. It offers delicious homemade clean food and has a wide range of embroided towels and linen. All for a good cause. The breakfast on Fridays is not to be missed!,5.0,,TripAdvisor,47,,,Unknown,Fares Nemer St Al zareef,Unknown,Unknown
rev_00815,src3_273,Lmatbakh,"[Bed experience] The restaurant has a nice concept, but the prices are too high for the portion size.
Unfortunately, the experience did not justify the cost.
We did not enjoy it and would not recommend it to Lebanese people or tourists.","Bed experience: The restaurant has a nice concept, but the prices are too high for the portion size. Unfortunately, the experience did not justify the cost. We did not enjoy it and would not recommend it to Lebanese people or tourists.",1.0,,TripAdvisor,41,,,Unknown,LMATBAKH,Unknown,Unknown
rev_00816,src3_273,Lmatbakh,"[Best service the waiters they know well the menu how to describe it thanks alot from the heart] My friends from qatar recommended the restaurant the chef was so kind he came visited us on the table,honestly i recommend everyone to try the wonderful taste that they have","Best service the waiters they know well the menu how to describe it thanks alot from the heart: My friends from qatar recommended the restaurant the chef was so kind he came visited us on the table,honestly i recommend everyone to try the wonderful taste that they have",5.0,,TripAdvisor,48,,,Unknown,LMATBAKH,Unknown,Unknown
rev_00817,src3_248,Laduree,[liked it] i went to this restaurant ladore in Beirut. it had a very good food and nice service. it was french-Italian restaurant. i recommend it if you are staying more than 4 days as the Lebanese restaurant has the priority for me,liked it: i went to this restaurant ladore in Beirut. it had a very good food and nice service. it was french-Italian restaurant. i recommend it if you are staying more than 4 days as the Lebanese restaurant has the priority for me,5.0,,TripAdvisor,43,,,Unknown,0 ABC Ashrafieh,Unknown,Unknown
rev_00818,src3_453,Us Coffee Shop,"[US... The coffee specialist] Amazing place with such a positive vibe! Great staff and great food… By far the best drip coffee, matcha  and flat white in Beirut!","US... The coffee specialist: Amazing place with such a positive vibe! Great staff and great food… By far the best drip coffee, matcha and flat white in Beirut!",5.0,,TripAdvisor,28,,,Unknown,Unknown,Unknown,Unknown
rev_00819,src3_235,La Burrateria,"[A must try] La Burrateria located in Beirut is such a cozy spot, beautifully decorated with true Italian vibes. The food was absolutely delicious","A must try: La Burrateria located in Beirut is such a cozy spot, beautifully decorated with true Italian vibes. The food was absolutely delicious",5.0,,TripAdvisor,24,,,Unknown,Gemmayze,Unknown,Unknown
rev_00820,src3_278,MRKT Beirut Souks,"[All you can eat Sushi] We tried the all-you-can-eat sushi on the conveyor belt and at the beginning it was mostly crab Makis and crispy ones. Unfortunately, the crispy ones didn’t taste good at all.
The Miso soup was salty tasting like smoked…

However, when we mentioned this to our very friendly and welcoming waitress, she immediately helped us and called the manager. They tried to improve our experience and compensated us with complimentary makis. They even had a chef to come and roll fresh makis for us, which were delicious and tasted very fresh.

Thanks to how they handled the situation, our experience ended very positive. If they keep the same quality and service as at the end of our visit, this is definitely a place I would recommend to try the AYCE conveyor belt. The staff is very welcoming, helpful, and truly caring.","All you can eat Sushi: We tried the all-you-can-eat sushi on the conveyor belt and at the beginning it was mostly crab Makis and crispy ones. Unfortunately, the crispy ones didn’t taste good at all. The Miso soup was salty tasting like smoked… However, when we mentioned this to our very friendly and welcoming waitress, she immediately helped us and called the manager. They tried to improve our experience and compensated us with complimentary makis. They even had a chef to come and roll fresh makis for us, which were delicious and tasted very fresh. Thanks to how they handled the situation, our experience ended very positive. If they keep the same quality and service as at the end of our visit, this is definitely a place I would recommend to try the AYCE conveyor belt. The staff is very welcoming, helpful, and truly caring.",3.0,,TripAdvisor,145,,,Unknown,WG23+5QC,Unknown,Unknown
rev_00821,src3_097,Capitale Cafe,"[Capitale Café: One of Beirut’s most elegant café experiences] Capitale Café is honestly my favorite place and I always find myself going back. The atmosphere is warm, stylish, and perfect whether you’re meeting friends or just enjoying some quiet time. The food is consistently delicious; from their savory items to their desserts, everything tastes fresh and well prepared. What I love the most is the presentation; every plate looks beautiful and carefully done, which makes the whole experience even better.
The team is always helpful, welcoming, and attentive without being overwhelming. You really feel taken care of. During Ramadan, they also offer a special Iftar formula for those who love to break their fast in a cozy yet elegant setting, with a great selection and generous portions.
For me, Capitale isn’t just a café; it’s a place I keep coming back to. Highly recommended.","Capitale Café: One of Beirut’s most elegant café experiences: Capitale Café is honestly my favorite place and I always find myself going back. The atmosphere is warm, stylish, and perfect whether you’re meeting friends or just enjoying some quiet time. The food is consistently delicious; from their savory items to their desserts, everything tastes fresh and well prepared. What I love the most is the presentation; every plate looks beautiful and carefully done, which makes the whole experience even better. The team is always helpful, welcoming, and attentive without being overwhelming. You really feel taken care of. During Ramadan, they also offer a special Iftar formula for those who love to break their fast in a cozy yet elegant setting, with a great selection and generous portions. For me, Capitale isn’t just a café; it’s a place I keep coming back to. Highly recommended.",5.0,,TripAdvisor,144,,,Unknown,Ahmad Shawki Street,Unknown,Unknown
rev_00822,src3_097,Capitale Cafe,[Capitale is the best] The experience was perfect . Daniel was so friendly and gave us the best service ever,Capitale is the best: The experience was perfect . Daniel was so friendly and gave us the best service ever,5.0,,TripAdvisor,20,,,Unknown,Ahmad Shawki Street,Unknown,Unknown
rev_00823,src3_097,Capitale Cafe,"[Great] Great Food - Amazing Service. Daniel and Fadi were incredibly hospitable, friendly and professional.","Great: Great Food - Amazing Service. Daniel and Fadi were incredibly hospitable, friendly and professional.",5.0,,TripAdvisor,15,,,Unknown,Ahmad Shawki Street,Unknown,Unknown
rev_00824,src3_097,Capitale Cafe,"[Amazing] Amazing staff, great atmosphere, we enjoyed every moment, thanks to fadi zd <3","Amazing: Amazing staff, great atmosphere, we enjoyed every moment, thanks to fadi zd <3",5.0,,TripAdvisor,14,,,Unknown,Ahmad Shawki Street,Unknown,Unknown
rev_00825,src3_097,Capitale Cafe,"[Dinner at capitale] Ghassan was an amazing waiter helped us to choose best things on the menu, food was great desserts were delicious and service was very fast","Dinner at capitale: Ghassan was an amazing waiter helped us to choose best things on the menu, food was great desserts were delicious and service was very fast",5.0,,TripAdvisor,28,,,Unknown,Ahmad Shawki Street,Unknown,Unknown
rev_00826,src3_058,Bar Nouveau,"[Close to being excellent...a few tweaks.] As a bar restaurant, stylistically its laid out and furnished in a dated cabaret style.
The menu is, as you might expect given the concept, limited. However, it has enough dishes and these are interesting.
Its an excellent wine list, again limited and well priced…with the exception of sole Lebanese inclusion. This raised my eyebrows. I’ve been to that vineyard and know its wines.
I ordered the fish carpaccio and beef filet. Unfortunately, both arrived together, the weak excuse being they were sharing dishes. No, particularly when each person ordered separately. That said, hands were put up and the main course was cooked again in a timely manner.
The fish was lovely. Meaty, with a nice play between the mango and red chilli. I detected aniseed, specifically Pernod. Apparently its not a component so it might have been a welcome cross contamination. I’d encourage the chef to play with it. Just a little really adds to the dish.
With a rich cognac pepper sauce and perfectly seasoned fresh new potatoes, my sadly overcooked filet arrived. Overcooked meat is one sin, but I must question the quality of the meat. Even overcooked it should cut like butter. This cut like playdough, a stringy smear following my repeated efforts to cut off pieces.
It’s a real shame because they have a great floor team and the meat element aside, have got something special here.
At nearly US$40 for a filet steak in Beirut, the quality of the meat should not be what is holding them back.
Will I be back? I don’t know. I’ll keep an eye on future reviews and see what is being said.","Close to being excellent...a few tweaks.: As a bar restaurant, stylistically its laid out and furnished in a dated cabaret style. The menu is, as you might expect given the concept, limited. However, it has enough dishes and these are interesting. Its an excellent wine list, again limited and well priced…with the exception of sole Lebanese inclusion. This raised my eyebrows. I’ve been to that vineyard and know its wines. I ordered the fish carpaccio and beef filet. Unfortunately, both arrived together, the weak excuse being they were sharing dishes. No, particularly when each person ordered separately. That said, hands were put up and the main course was cooked again in a timely manner. The fish was lovely. Meaty, with a nice play between the mango and red chilli. I detected aniseed, specifically Pernod. Apparently its not a component so it might have been a welcome cross contamination. I’d encourage the chef to play with it. Just a little really adds to the dish. With a rich cognac pepper sauce and perfectly seasoned fresh new potatoes, my sadly overcooked filet arrived. Overcooked meat is one sin, but I must question the quality of the meat. Even overcooked it should cut like butter. This cut like playdough, a stringy smear following my repeated efforts to cut off pieces. It’s a real shame because they have a great floor team and the meat element aside, have got something special here. At nearly US$40 for a filet steak in Beirut, the quality of the meat should not be what is holding them back. Will I be back? I don’t know. I’ll keep an eye on future reviews and see what is being said.",3.0,,TripAdvisor,280,,,Unknown,Pasteur Gemmayze,Unknown,Unknown
rev_00827,src3_309,Naranj Cafe,"[Truly exceptional experience!] As soon as we stepped inside, the atmosphere was welcoming, and beautifully designed and set the tone to a memorable meal.
The perfect balance between cozy and elegant. The lighting, music, and decor all contributed to a relaxed, enjoyable environment that made us feel right at home.

The food was equally impressive. Every dish was fresh, flavorful, and perfectly cooked. You can really taste the care and quality in each bite. The quinoa and  shrimp was a standout, rich, and beautifully presented and the hummos with herbs was also very delicious.
In the other side, it was my first time tasting the fattet fawaregh, and I was honestly blown away. From the very first bite, the flavors were rich, perfectly balanced, and unexpectedly satisfying. The texture, the seasoning, the aroma, everything came together in the best way. I didn’t expect to love it this much, but it quickly became a new favorite. It was one of those meals you remember long after the last bite.

The staff were friendly and attentive without being intrusive. Overall, a fantastic dining experience. Highly recommended for anyone who appreciates great food in a great setting!","Truly exceptional experience!: As soon as we stepped inside, the atmosphere was welcoming, and beautifully designed and set the tone to a memorable meal. The perfect balance between cozy and elegant. The lighting, music, and decor all contributed to a relaxed, enjoyable environment that made us feel right at home. The food was equally impressive. Every dish was fresh, flavorful, and perfectly cooked. You can really taste the care and quality in each bite. The quinoa and shrimp was a standout, rich, and beautifully presented and the hummos with herbs was also very delicious. In the other side, it was my first time tasting the fattet fawaregh, and I was honestly blown away. From the very first bite, the flavors were rich, perfectly balanced, and unexpectedly satisfying. The texture, the seasoning, the aroma, everything came together in the best way. I didn’t expect to love it this much, but it quickly became a new favorite. It was one of those meals you remember long after the last bite. The staff were friendly and attentive without being intrusive. Overall, a fantastic dining experience. Highly recommended for anyone who appreciates great food in a great setting!",5.0,,TripAdvisor,194,,,Unknown,Roucheid El Dahdah,Unknown,Unknown
rev_00828,src3_039,Almodovar,"[Crowded place, too many people] The place is so crowded unbearable and cause so many fight as people are shoulder to shoulder 
Not a good place to go to ruins the ambience and the purpose to party","Crowded place, too many people: The place is so crowded unbearable and cause so many fight as people are shoulder to shoulder Not a good place to go to ruins the ambience and the purpose to party",1.0,,TripAdvisor,37,,,Unknown,Monot Street,Unknown,Unknown
rev_00829,src3_039,Almodovar,[Mr] It was very bad experience the hosted was to much rude. We make reservation for 2 and when we came she declined that after we had one chair on the bar after she came she came and want of us to stay behind the other just because one of customer want him to sit in our place but she act unprofessional way and in rude way I think they should be more professional even the place nice with gd vibes,Mr: It was very bad experience the hosted was to much rude. We make reservation for 2 and when we came she declined that after we had one chair on the bar after she came she came and want of us to stay behind the other just because one of customer want him to sit in our place but she act unprofessional way and in rude way I think they should be more professional even the place nice with gd vibes,3.0,,TripAdvisor,81,,,Unknown,Monot Street,Unknown,Unknown
