restaurant_id,name,cuisine_primary,cuisine_tags,address_full,area,city,country,phone,rating_overall,rating_google,rating_tripadvisor,review_count_total,review_count_google,review_count_tripadvisor,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_percent,star_4_percent,star_3_percent,star_2_percent,star_1_percent,price_category,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,delivery_available,outdoor_seating,reservation_required,cash_only,credit_cards_accepted,wifi_available,wheelchair_accessible,takeaway_available,parking_available,live_music,pet_friendly,kids_friendly,menu_items,menu_link,website,data_source,source_url,scraped_date,last_updated
src3_101,Chez Maguy,Unknown,Unknown,"Makaad El Mir, Batroun Lebanon",Makaad El Mir,Batroun,Lebanon,,3.0,,3.0,114,0,114,0,0,0,0,4,0.0,0.0,0.0,0.0,100.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.instagram.com/chezmaguy/?hl=en,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d2647474-Reviews-Chez_Maguy-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_102,Chez Michel Lebanese retsaurant,Unknown,Unknown,"Faqra Main street, Kfardebian Lebanon",Faqra Main street,Keserwan,Lebanon,,4.2,,4.2,5,0,5,1,2,1,0,0,25.0,50.0,25.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.terrebrunehotel.com/restaurantgallery.php,source3,https://www.tripadvisor.com/Restaurant_Review-g298268-d12874382-Reviews-Chez_Michel_Lebanese_retsaurant-Kfardebian_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_103,Chez Micho,Unknown,Unknown,"1 Main Street, Amchit 4307, Amchit 4307 Lebanon",1 Main Street,Byblos,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1178586-d33230435-Reviews-Chez_Micho-Amchit_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_104,Chez Zakhia,Unknown,Unknown,"Jounieh old Souk seaside road just before ATCL, Jounieh Lebanon",Unknown,Jounieh,Lebanon,,3.8,,3.8,69,0,69,0,0,1,0,4,0.0,0.0,20.0,0.0,80.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.chezzakhia.com,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d4725515-Reviews-Chez_Zakhia-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_105,Choga Chocolatier,Unknown,Unknown,"Sodeco, Ashrafeh, Beirut Lebanon",Sodeco,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/CHOGA-Chocolate-For-Sale-Lebanon-354648345407815/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d20253175-Reviews-Choga_Chocolatier-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_106,Clap,Unknown,Unknown,"Annahar Building Floor 8th, Beirut Lebanon",Annahar Building Floor 8th,Beirut,Lebanon,,4.0,,4.0,40,0,40,2,0,1,1,0,50.0,0.0,25.0,25.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,https://www.facebook.com/ClapBeirut/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d15685623-Reviews-Clap-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_107,Cloud 59,Unknown,Unknown,"Public Beach, Tyre Lebanon",Public Beach,Tyre,Lebanon,,4.0,,4.0,42,0,42,2,3,0,0,0,40.0,60.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,,,http://www.facebook.com/Cloud59/info/?entry_point=page_nav_about_item&tab=page_info,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d10453577-Reviews-Cloud_59-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_108,Cocktails Factory,Unknown,Unknown,"Old Souk Near Byblos Citadel, Byblos Lebanon",Unknown,Byblos,Lebanon,,5.0,,5.0,2,0,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d23523701-Reviews-Cocktails_Factory-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_109,Cocteau,Unknown,Unknown,"Palladium building, Downtown Beirut, Beirut Lebanon",Palladium building,Beirut,Lebanon,,4.1,,4.1,89,0,89,2,1,0,2,0,40.0,20.0,0.0,40.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,,,http://www.facebook.com/Quiinnys/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d3665749-Reviews-Cocteau-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_110,Colonel Beer,Unknown,Unknown,"Bayadir Street, Next to Aqualand Resort, Batroun Lebanon",Bayadir Street,Batroun,Lebanon,,4.1,,4.1,121,0,121,1,0,1,1,1,25.0,0.0,25.0,25.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.colonelbeer.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d7147382-Reviews-Colonel_Beer-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_111,Cremino,Unknown,Unknown,"Airport Rd., Beirut Lebanon",Airport Rd.,Beirut,Lebanon,,3.9,,3.9,23,0,23,1,1,0,1,1,25.0,25.0,0.0,25.0,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d4132798-Reviews-Cremino-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_112,Crop,Unknown,Unknown,"Haykalieh Koura, Tripoli Lebanon",Haykalieh Koura,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d25881935-Reviews-Crop-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_113,Crop LB,Unknown,Unknown,"Ras Maska, Bohssas Lebanon",Ras Maska,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/Croplb,source3,https://www.tripadvisor.com/Restaurant_Review-g32975145-d32972797-Reviews-Crop_LB-Bohssas_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_114,Cupolalb,Unknown,Unknown,"Gouraud Street, Beirut Lebanon",Gouraud Street,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/cupolalb/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d25156851-Reviews-Cupolalb-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_115,Daily Dose,Unknown,Unknown,"Gemmayza Goro street, Beirut Lebanon",Gemmayza Goro street,Beirut,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d26169171-Reviews-Daily_Dose-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_116,Dar Al Amar,Unknown,Unknown,"Dam W Zarez, Tripoli Lebanon",Dam W Zarez,Tripoli,Lebanon,,3.9,,3.9,14,0,14,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/daralamar2012/,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d12793248-Reviews-Dar_Al_Amar-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_117,Dar Beirut,Unknown,Unknown,"Gouraud Street Near Gemmayzeh Police Station, Beirut Lebanon",Gouraud Street Near Gemmayzeh Police Station,Beirut,Lebanon,,4.9,,4.9,42,0,42,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/DarElGemmayzeh/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d13813541-Reviews-Dar_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_118,Darseen,Unknown,Unknown,"Sea Road, Jounieh Lebanon",Sea Road,Jounieh,Lebanon,,5.0,,5.0,6,0,6,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.darseen.co,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d10543554-Reviews-Darseen-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_119,Deli.co,Unknown,Unknown,"Patriach Howayek St, Beirut Lebanon",Patriach Howayek St,Beirut,Lebanon,,4.2,,4.2,6,0,6,1,4,0,0,0,20.0,80.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,,,http://www.thedelico.co,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d12874384-Reviews-Deli_co-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_120,Demo,Unknown,Unknown,"Gemmayzeh, Rue du Liban Street, Zoghbi Bldg., GF Next To Pharmacie Sainte Lucie, Beirut 0000 Lebanon",Gemmayzeh,Beirut,Lebanon,,4.4,,4.4,14,0,14,3,2,0,0,0,60.0,40.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,https://demobeirut.business.site/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d8417513-Reviews-Demo-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_121,Des Choux Et Des Idees,Unknown,Unknown,"Sodeco / Abdel Mawla Chaar Street Chaar Building Ground Floor, Beirut 0000 Lebanon",Sodeco / Abdel Mawla Chaar Street Chaar Building Ground Floor,Beirut,Lebanon,,4.0,,4.0,9,0,9,0,2,2,1,0,0.0,40.0,40.0,20.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://Www.deschouxetdesidees.com,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d10301986-Reviews-Des_Choux_Et_Des_Idees-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_122,Dino Can Bake & More,Unknown,Unknown,"Maarad St, Tripoli 1300 Lebanon",Maarad St,Tripoli,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.dinocanbake.com,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d21011520-Reviews-Dino_Can_Bake_More-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_123,Doudelice,Unknown,Unknown,"Main Street, Bsalim 22439 Lebanon",Main Street,Byblos,Lebanon,,4.3,,4.3,4,0,4,2,0,1,0,0,66.7,0.0,33.3,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://restaurantliban.wordpress.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g5111691-d5073561-Reviews-Doudelice-Bsalim_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_124,Duja Ice Cream,Unknown,Unknown,"Amchit Main Road Pyramid 8 Building, Amchit Lebanon",Amchit Main Road Pyramid 8 Building,Byblos,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g1178586-d8546996-Reviews-Duja_Ice_Cream-Amchit_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_125,Dunkin' donuts,Unknown,Unknown,"Damascus road, Beirut Lebanon",Damascus road,Beirut,Lebanon,,5.0,,5.0,1,0,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d19142052-Reviews-Dunkin_donuts-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_126,Dunya Beirut,Unknown,Unknown,"Damascus, Beirut Lebanon",Damascus,Beirut,Lebanon,,3.9,,3.9,30,0,30,4,2,0,2,2,40.0,20.0,0.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,,,http://www.dunyabeirut.me,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d8767794-Reviews-Dunya_Beirut-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_127,Duo,Unknown,Unknown,"287 Maarad street, Beirut Lebanon",287 Maarad street,Beirut,Lebanon,,3.8,,3.8,46,0,46,2,4,2,2,0,20.0,40.0,20.0,20.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d1372236-Reviews-Duo-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_128,EBS Fayhaa Hall,Unknown,Unknown,"Beirut Hwy, in front Quality Inn, Beside Ferri Gallery Mina, Tripoli Lebanon",Beirut Hwy,Tripoli,Lebanon,,5.0,,5.0,4,0,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.ebs.com.lb,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d11626519-Reviews-EBS_Fayhaa_Hall-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_129,Eagle,Unknown,Unknown,"Alalesa Street, Tyre Lebanon",Alalesa Street,Tyre,Lebanon,,4.0,,4.0,1,0,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d12182208-Reviews-Eagle-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_130,Edenberg,Unknown,Unknown,"Zgharta Road, Zgharta Lebanon",Unknown,Zgharta,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/edenberg.eat?igsh=mxhic253bxlznmzwda==,source3,https://www.tripadvisor.com/Restaurant_Review-g4283699-d33053700-Reviews-Edenberg-Zgharta_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_131,Edenberg Batroun,Unknown,Unknown,"Batroun Main Road, Batroun Lebanon",Unknown,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.instagram.com/edenberg.eat?igsh=mxhic253bxlznmzwda==,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d33052617-Reviews-Edenberg_Batroun-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_132,El Boutique Hotel,Unknown,Unknown,"Old City, Tyre Lebanon",Old City,Tyre,Lebanon,,4.3,,4.3,6,0,6,4,0,0,0,1,80.0,0.0,0.0,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,,,https://www.facebook.com/Elbtqhotel/,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d17174808-Reviews-El_Boutique_Hotel-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_133,El Hajj Ali,Unknown,Unknown,"Achir Daye Street, Tripoli Lebanon",Achir Daye Street,Tripoli,Lebanon,,4.4,,4.4,30,0,30,2,4,0,0,0,33.3,66.7,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d8760065-Reviews-El_Hajj_Ali-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_134,Elie's Yard,Unknown,Unknown,"1106 Old Souk Road Old Souk, Batroun 0000 Lebanon",1106 Old Souk Road Old Souk,Batroun,Lebanon,,5.0,,5.0,3,0,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://eliesyardbatroun.weebly.com,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d23753247-Reviews-Elie_s_Yard-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_135,Elie's Yard,Unknown,Unknown,Batroun Lebanon,Unknown,Batroun,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://l.facebook.com/l.php?u=https%3A%2F%2Feliesyardbatroun.weebly.com%2Fcontact.html%3Ffbclid%3DIwAR231SVp6U70oNa6EXCkTnc78IV9U3z3BPTTOaSSwBuJXiTA0mUbfN-vJE4&h=AT0kPgp9coAlHgFvFmBkX4VmVEsy4TErHS-5AZq0w6LxgIfClGJE1Fqp9732JhraCucI-Sn9HeyS35Osul9HwSXPZ_drARZUG615XYI3BFA9uo5Wu8_EY7SzOvrgQcLi6WEDbQ,source3,https://www.tripadvisor.com/Restaurant_Review-g1943861-d23753415-Reviews-Elie_s_Yard-Batroun_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_136,Em Sherif Restaurant,Unknown,Unknown,"Rue Victor Hugo Ashrafieh, Beirut Lebanon",Rue Victor Hugo Ashrafieh,Beirut,Lebanon,,4.6,,4.6,1007,0,1007,2,0,0,0,8,20.0,0.0,0.0,0.0,80.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,http://www.emsherif.com/,source3,https://www.tripadvisor.com/Restaurant_Review-g294005-d3192751-Reviews-Em_Sherif_Restaurant-Beirut.html?m=66827,2026-04-15,2026-04-15
src3_137,Emilia Romagna,Unknown,Unknown,"Alfa Street, Tyre, Tyre Lebanon",Alfa Street,Tyre,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g7892679-d25208698-Reviews-Emilia_Romagna-Tyre_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_138,FLAME Restaurant,Unknown,Unknown,"Shawakir Cornish, Borj Ech Chemali Lebanon",Shawakir Cornish,Tyre,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g24071599-d13441069-Reviews-FLAME_Restaurant-Borj_Ech_Chemali_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_139,Falafel Abou Rami,Unknown,Unknown,"Saida, Al Janub, Sidon 1016 Lebanon",Al Janub,Saida,Lebanon,,4.5,,4.5,18,0,18,8,2,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/falafelabourami/,source3,https://www.tripadvisor.com/Restaurant_Review-g445051-d12030614-Reviews-Falafel_Abou_Rami-Sidon_South_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_140,Famous Pastries,Unknown,Unknown,"City complex street Next to orchid chocolate, Tripoli Lebanon",City complex street Next to orchid chocolate,Tripoli,Lebanon,,5.0,,5.0,1,0,1,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g295422-d26872233-Reviews-Famous_Pastries-Tripoli_North_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_141,Feniqia,Unknown,Unknown,"Rue Pepe Abed, Byblos Lebanon",Rue Pepe Abed,Byblos,Lebanon,,4.5,,4.5,674,0,674,2,0,0,0,3,40.0,0.0,0.0,0.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://www.facebook.com/Feniqia-615306411819947/,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d2019823-Reviews-Feniqia-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_142,Fin Faim French Bistro,Unknown,Unknown,"13 Voie, Byblos Lebanon",13 Voie,Byblos,Lebanon,,3.8,,3.8,9,0,9,3,2,0,0,0,60.0,40.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,http://www.finfaimlb.com,source3,https://www.tripadvisor.com/Restaurant_Review-g298264-d13356017-Reviews-Fin_Faim_French_Bistro-Byblos_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
src3_143,Fleur The,Unknown,Unknown,"Kaslik Tadros Building, Jounieh Lebanon",Kaslik Tadros Building,Jounieh,Lebanon,,4.7,,4.7,6,0,6,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source3,https://www.tripadvisor.com/Restaurant_Review-g298267-d12159060-Reviews-Fleur_The-Jounieh_Mount_Lebanon_Governorate.html?m=66827,2026-04-15,2026-04-15
